ano;codigo_unidade_orcamentaria;nome_unidade_orcamentaria;codigo_unidade_executora;funcional_programatica;codigo_elemento_despesa;descricao_elemento_despesa;codigo_item_despesa;descricao_item_despesa;codigo_fonte_recurso;descricao_fonte_recurso;numero_empenho;data_empenho;razao_social_credor;cnpj_cpf_credor;data_liquidacao;liquidacao_sequencial;valor_despesa_liquidada;numero_op;data_registro;data_pagamento;valor_pago_financeiro;quebra_sim_nao;justificativa;observacao_script
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;486;2026-03-13 00:00:00;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;2026-04-27 00:00:00;11;370,0;1634;2026-04-22 00:00:00;2026-04-27 00:00:00;480,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;486;2026-03-13 00:00:00;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;2026-04-30 00:00:00;13;7040,0;1780;2026-04-29 00:00:00;2026-04-30 00:00:00;5770,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;486;2026-03-13 00:00:00;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;2026-05-11 00:00:00;14;46353,0;2174;2026-05-20 00:00:00;2026-05-25 00:00:00;77966,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;486;2026-03-13 00:00:00;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;2026-05-11 00:00:00;15;32560,0;2174;2026-05-20 00:00:00;2026-05-25 00:00:00;77966,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;487;2026-03-13 00:00:00;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;21.681.325/0001-57;2026-03-31 00:00:00;1;95,0;1495;2026-04-14 00:00:00;2026-04-16 00:00:00;94,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;487;2026-03-13 00:00:00;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;21.681.325/0001-57;2026-04-07 00:00:00;2;91,0;1623;2026-04-22 00:00:00;2026-04-27 00:00:00;90,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;487;2026-03-13 00:00:00;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;21.681.325/0001-57;2026-04-14 00:00:00;3;155,0;1688;2026-04-22 00:00:00;2026-04-27 00:00:00;153,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;487;2026-03-13 00:00:00;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;21.681.325/0001-57;2026-05-26 00:00:00;4;237,0;2407;2026-06-09 00:00:00;2026-06-12 00:00:00;234,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;488;2026-03-13 00:00:00;DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA;76.386.283/0001-13;2026-04-30 00:00:00;1;19,0;2061;2026-05-13 00:00:00;2026-05-15 00:00:00;990,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;488;2026-03-13 00:00:00;DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA;76.386.283/0001-13;2026-04-30 00:00:00;2;760,0;2061;2026-05-13 00:00:00;2026-05-15 00:00:00;990,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;488;2026-03-13 00:00:00;DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA;76.386.283/0001-13;2026-04-30 00:00:00;3;222,0;2061;2026-05-13 00:00:00;2026-05-15 00:00:00;990,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;489;2026-03-13 00:00:00;GLOBAL HOSPITALAR IMPORTACAO E COMERCIO S/A;12.047.164/0001-53;2026-05-15 00:00:00;1;228,0;2242;2026-05-21 00:00:00;2026-05-25 00:00:00;225,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;490;2026-03-13 00:00:00;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;2026-03-31 00:00:00;5;95,0;1534;2026-04-15 00:00:00;2026-04-16 00:00:00;94,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;490;2026-03-13 00:00:00;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;2026-04-07 00:00:00;8;50,0;2212;2026-05-21 00:00:00;2026-05-25 00:00:00;29,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;490;2026-03-13 00:00:00;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;2026-04-07 00:00:00;12;119,0;1794;2026-04-29 00:00:00;2026-04-30 00:00:00;75,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;490;2026-03-13 00:00:00;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;2026-04-07 00:00:00;13;490,0;1654;2026-04-22 00:00:00;2026-04-27 00:00:00;45611,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;490;2026-03-13 00:00:00;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;2026-04-27 00:00:00;14;76,0;1654;2026-04-22 00:00:00;2026-04-27 00:00:00;45611,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;492;2026-03-13 00:00:00;ALFALAGOS LTDA;05.194.502/0001-14;2026-04-13 00:00:00;1;623,0;1668;2026-04-22 00:00:00;2026-04-27 00:00:00;651,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;492;2026-03-13 00:00:00;ALFALAGOS LTDA;05.194.502/0001-14;2026-04-14 00:00:00;3;324,0;1683;2026-04-22 00:00:00;2026-04-27 00:00:00;320,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;492;2026-03-13 00:00:00;ALFALAGOS LTDA;05.194.502/0001-14;2026-04-24 00:00:00;4;1520,0;2123;2026-05-20 00:00:00;2026-05-25 00:00:00;1191,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;492;2026-03-13 00:00:00;ALFALAGOS LTDA;05.194.502/0001-14;2026-05-11 00:00:00;6;1206,0;2608;2026-06-19 00:00:00;2026-06-24 00:00:00;760,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;492;2026-03-13 00:00:00;ALFALAGOS LTDA;05.194.502/0001-14;2026-06-03 00:00:00;7;21976,0;2503;2026-06-11 00:00:00;2026-06-17 00:00:00;21712,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;493;2026-03-13 00:00:00;PRATI, DONADUZZI & CIA LTDA;73.856.593/0010-57;2026-03-31 00:00:00;1;50,0;1540;2026-04-15 00:00:00;2026-04-16 00:00:00;49,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;493;2026-03-13 00:00:00;PRATI, DONADUZZI & CIA LTDA;73.856.593/0010-57;2026-04-27 00:00:00;2;1264,0;1797;2026-04-29 00:00:00;2026-04-30 00:00:00;1248,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;494;2026-03-13 00:00:00;UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA;23.864.942/0001-13;2026-04-10 00:00:00;1;4230,0;1650;2026-04-22 00:00:00;2026-04-27 00:00:00;6552,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;494;2026-03-13 00:00:00;UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA;23.864.942/0001-13;2026-04-10 00:00:00;2;2402,0;1650;2026-04-22 00:00:00;2026-04-27 00:00:00;6552,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;496;2026-03-13 00:00:00;FRESENIUS KABI BRASIL LTDA.;49.324.221/0001-04;2026-03-27 00:00:00;1;650,0;1352;2026-03-31 00:00:00;2026-04-02 00:00:00;642,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;497;2026-03-13 00:00:00;BH FARMA COMERCIO LTDA;42.799.163/0001-26;2026-03-31 00:00:00;1;726,0;1507;2026-04-14 00:00:00;2026-04-16 00:00:00;718,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;510;2026-03-13 00:00:00;LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA;61.282.661/0001-41;2026-03-31 00:00:00;1;800,0;1528;2026-04-15 00:00:00;2026-04-16 00:00:00;790,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;511;2026-03-13 00:00:00;SAMEH SOLUCOES HOSPITALARES LTDA;25.031.668/0001-27;2026-04-30 00:00:00;2;8197,0;2064;2026-05-13 00:00:00;2026-05-15 00:00:00;8123,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;511;2026-03-13 00:00:00;SAMEH SOLUCOES HOSPITALARES LTDA;25.031.668/0001-27;2026-05-07 00:00:00;3;292,0;2422;2026-06-09 00:00:00;2026-06-12 00:00:00;289,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;512;2026-03-13 00:00:00;HALEX ISTAR INDUSTRIA FARMACEUTICA SA;01.571.702/0001-98;2026-05-07 00:00:00;1;4457,0;1966;2026-05-12 00:00:00;2026-05-15 00:00:00;4403,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;512;2026-03-13 00:00:00;HALEX ISTAR INDUSTRIA FARMACEUTICA SA;01.571.702/0001-98;2026-05-26 00:00:00;2;1800,0;2396;2026-06-09 00:00:00;2026-06-12 00:00:00;1778,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;513;2026-03-13 00:00:00;PFIZER BRASIL LTDA;61.072.393/0039-06;2026-04-07 00:00:00;1;16470,0;1866;2026-04-30 00:00:00;2026-05-05 00:00:00;16272,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;514;2026-03-13 00:00:00;MEDH DISTRIBUIDORA DE MEDICAMENTOS LTDA;18.917.657/0001-83;2026-04-22 00:00:00;1;2898,0;1812;2026-04-29 00:00:00;2026-04-30 00:00:00;2863,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;514;2026-03-13 00:00:00;MEDH DISTRIBUIDORA DE MEDICAMENTOS LTDA;18.917.657/0001-83;2026-04-27 00:00:00;2;9639,0;1781;2026-04-29 00:00:00;2026-04-30 00:00:00;9523,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;515;2026-03-13 00:00:00;BIOHOSP PRODUTOS HOSPITALARES SA;18.269.125/0001-87;2026-06-16 00:00:00;1;2952,0;2616;2026-06-19 00:00:00;2026-06-24 00:00:00;5126,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;515;2026-03-13 00:00:00;BIOHOSP PRODUTOS HOSPITALARES SA;18.269.125/0001-87;2026-06-16 00:00:00;2;1720,0;2616;2026-06-19 00:00:00;2026-06-24 00:00:00;5126,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;515;2026-03-13 00:00:00;BIOHOSP PRODUTOS HOSPITALARES SA;18.269.125/0001-87;2026-06-16 00:00:00;3;516,0;2616;2026-06-19 00:00:00;2026-06-24 00:00:00;5126,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;516;2026-03-13 00:00:00;EUGIA PHARMA INDUSTRIA FARMACEUTICA LIMITADA;44.639.493/0001-80;2026-04-27 00:00:00;1;20775,0;1827;2026-04-29 00:00:00;2026-05-05 00:00:00;20525,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;517;2026-03-13 00:00:00;CITOPHARMA MANIPULACAO DE MEDICAMENTOS ESPECIAIS LTDA;01.640.262/0001-83;2026-04-23 00:00:00;1;139,0;1840;2026-04-29 00:00:00;2026-05-05 00:00:00;137,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;518;2026-03-13 00:00:00;FARMACIA DE MANIPULACAO IDEAL FORMULAS LTDA;04.522.343/0001-77;2026-04-10 00:00:00;1;2507,0;1614;2026-04-22 00:00:00;2026-04-27 00:00:00;2507,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;519;2026-03-13 00:00:00;GLAXOSMITHKLINE BRASIL LTDA;33.247.743/0044-50;2026-04-22 00:00:00;1;5232,0;1813;2026-04-29 00:00:00;2026-04-30 00:00:00;5169,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;520;2026-03-13 00:00:00;BIOMIG MATERIAIS MEDICO-HOSPITALARES LTDA;22.355.622/0001-75;2026-03-27 00:00:00;1;62811,0;1361;2026-03-31 00:00:00;2026-04-02 00:00:00;62057,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;520;2026-03-13 00:00:00;BIOMIG MATERIAIS MEDICO-HOSPITALARES LTDA;22.355.622/0001-75;2026-03-31 00:00:00;2;1660,0;1501;2026-04-14 00:00:00;2026-04-16 00:00:00;1640,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;522;2026-03-16 00:00:00;GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-H;00.029.372/0007-36;2026-03-27 00:00:00;1;7023,0;1353;2026-03-31 00:00:00;2026-04-02 00:00:00;6939,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;523;2026-03-16 00:00:00;VIVA FARMACEUTICA S/A;10.447.355/0001-87;2026-03-31 00:00:00;1;12879,0;1553;2026-04-15 00:00:00;2026-04-16 00:00:00;12725,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;524;2026-03-16 00:00:00;CM HOSPITALAR S.A.;12.420.164/0005-80;2026-06-16 00:00:00;1;2779,0;2583;2026-06-19 00:00:00;2026-06-24 00:00:00;2746,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;525;2026-03-16 00:00:00;ANTIBIOTICOS DO BRASIL LTDA.;05.439.635/0004-56;2026-04-10 00:00:00;1;27520,0;1621;2026-04-22 00:00:00;2026-04-27 00:00:00;27189,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;526;2026-03-16 00:00:00;HIPOLABOR FARMACEUTICA LTDA;19.570.720/0007-06;2026-03-27 00:00:00;1;7880,0;1354;2026-03-31 00:00:00;2026-04-02 00:00:00;7785,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;527;2026-03-16 00:00:00;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;04.307.650/0012-98;2026-04-22 00:00:00;1;3380,0;1814;2026-04-29 00:00:00;2026-04-30 00:00:00;3339,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;528;2026-03-16 00:00:00;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;04.307.650/0025-02;2026-04-27 00:00:00;1;2299,0;1786;2026-04-29 00:00:00;2026-04-30 00:00:00;2271,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;529;2026-03-16 00:00:00;CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;62.969.589/0014-02;2026-03-31 00:00:00;1;13650,0;1530;2026-04-15 00:00:00;2026-04-16 00:00:00;13486,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;595;2026-03-19 00:00:00;BIOTEC BIOLOGICA INDUSTRIA FARMACEUTICA LTDA;10.446.719/0001-04;2026-04-13 00:00:00;1;1452,0;1679;2026-04-22 00:00:00;2026-04-27 00:00:00;1435,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;624;2026-04-01 00:00:00;BH FARMA COMERCIO LTDA;42.799.163/0001-26;2026-04-13 00:00:00;1;376,0;1677;2026-04-22 00:00:00;2026-04-27 00:00:00;371,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;625;2026-04-01 00:00:00;COMERCIAL CIRURGICA RIOCLARENSE LTDA;67.729.178/0002-20;2026-04-28 00:00:00;1;8673,0;1924;2026-05-12 00:00:00;2026-05-14 00:00:00;8569,0;NAO;;
2026;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2270002;1030201940360000;30;MATERIAL DE CONSUMO;12;MEDICAMENTOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;626;2026-04-01 00:00:00;DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA;76.386.283/0001-13;2026-05-15 00:00:00;1;55,0;2250;2026-05-21 00:00:00;2026-05-25 00:00:00;54,0;NAO;;
