ano;codigo_unidade_orcamentaria;nome_unidade_orcamentaria;codigo_unidade_executora;funcional_programatica;codigo_elemento_despesa;descricao_elemento_despesa;codigo_item_despesa;descricao_item_despesa;codigo_fonte_recurso;descricao_fonte_recurso;numero_empenho;data_empenho;razao_social_credor;cnpj_cpf_credor;data_liquidacao;liquidacao_sequencial;valor_despesa_liquidada;numero_op;data_registro;data_pagamento;valor_pago_financeiro;quebra_sim_nao;justificativa
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"47";"05/02/2026";"GLOBALSEC TECNOLOGIA DA INFORMACAO LTDA";"43.690.572/0001-52";"16/04/2026";"1";"55,00";"128";"22/04/2026";"15/05/2026";"55,00";"SIM";"O pagamento foi efetuado no primeiro dia útil anterior ao vencimento, tendo em vista que 16/05/2026 ocorreu em final de semana e o SIAFI não realiza programação de pagamentos sem transmissão bancária."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.001.4304.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"29";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"17/04/2026";"3";"22.827,00";"153";"12/05/2026";"18/05/2026";"22.827,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.126.004.4314.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"30";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"22/04/2026";"5";"320,00";"154";"12/05/2026";"15/05/2026";"320,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.126.004.4314.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"30";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"22/04/2026";"6";"3.397,00";"155";"12/05/2026";"15/05/2026";"3.397,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.126.004.4314.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"28";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"22/04/2026";"3";"1.225,00";"156";"12/05/2026";"15/05/2026";"1.225,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4303.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"14";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"23/04/2026";"3";"5.062,00";"157";"12/05/2026";"19/05/2026";"5.062,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"4";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"24/04/2026";"3";"416,00";"158";"12/05/2026";"15/05/2026";"416,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.004.4313.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"12";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"24/04/2026";"3";"596,00";"160";"12/05/2026";"15/05/2026";"596,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4311.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"11";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"24/04/2026";"3";"416,00";"161";"12/05/2026";"14/05/2026";"416,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4303.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"31";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"22/04/2026";"3";"127,00";"162";"12/05/2026";"19/05/2026";"127,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.001.4304.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"9";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"24/04/2026";"3";"1.732,00";"163";"12/05/2026";"18/05/2026";"1.732,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.002.4309.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"10";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"24/04/2026";"3";"4.644,00";"164";"12/05/2026";"19/05/2026";"4.644,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"47";"05/02/2026";"GLOBALSEC TECNOLOGIA DA INFORMACAO LTDA";"43.690.572/0001-52";"22/04/2026";"2";"165,00";"169";"12/05/2026";"22/05/2026";"165,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"68";"16/04/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"23/04/2026";"1";"58.454,00";"172";"12/05/2026";"18/05/2026";"48.438,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.001.4304.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"46";"05/02/2026";"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)";"33.683.111/0001-07";"06/05/2026";"4";"6.012,00";"176";"13/05/2026";"08/06/2026";"5.724,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4303.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"32";"29/01/2026";"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)";"33.683.111/0001-07";"30/04/2026";"4";"712,00";"177";"13/05/2026";"03/06/2026";"677,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.122.705.2500.0001";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"17";"LOCACAO DE VEICULOS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"1";"28/01/2026";"CS BRASIL FROTAS S.A.";"27.595.780/0001-16";"12/05/2026";"5";"3.894,00";"179";"13/05/2026";"12/06/2026";"3.894,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4303.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"5";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"24/04/2026";"3";"956,00";"180";"13/05/2026";"19/05/2026";"956,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.002.4309.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"95";"RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS";"50";"24/02/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"24/04/2026";"3";"2.328,00";"184";"15/05/2026";"19/05/2026";"2.328,00";"SIM";"O pagamento foi realizado em 13/05/2026 em razão da limitação financeira disponível. A cota extra foi autorizada em 11/05/2026 e, diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.001.4304.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"29";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"13/05/2026";"4";"22.827,00";"189";"20/05/2026";"02/06/2026";"22.827,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4303.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"14";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"14/05/2026";"4";"5.062,00";"190";"20/05/2026";"08/06/2026";"5.062,00";"SIM";"O pagamento foi realizado em 08/06/2026 em razão da limitação financeira disponível. Diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.126.004.4314.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"30";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"14/05/2026";"7";"320,00";"192";"20/05/2026";"27/05/2026";"320,00";"SIM";"O pagamento foi realizado em 27/05/2026, em vez de 25/05/2026, em decorrência de falha operacional ocorrida no processamento da despesa."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.126.004.4314.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"30";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"14/05/2026";"8";"3.397,00";"193";"20/05/2026";"27/05/2026";"3.397,00";"SIM";"O pagamento foi realizado em 27/05/2026, em vez de 25/05/2026, em decorrência de falha operacional ocorrida no processamento da despesa."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4303.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"31";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"21/05/2026";"4";"162,00";"197";"27/05/2026";"08/06/2026";"162,00";"SIM";"O pagamento foi realizado em 08/06/2026 em razão da limitação financeira disponível. Diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.126.004.4314.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"28";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"21/05/2026";"4";"1.225,00";"198";"27/05/2026";"03/06/2026";"1.225,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4303.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"5";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"26/05/2026";"4";"956,00";"199";"27/05/2026";"08/06/2026";"956,00";"SIM";"O pagamento foi realizado em 08/06/2026 em razão da limitação financeira disponível. Diante da necessidade de quitação de obrigações prioritárias já vencidas, o pagamento desta despesa ocorreu posteriormente."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"4";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"26/05/2026";"4";"416,00";"200";"27/05/2026";"03/06/2026";"416,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.004.4313.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"12";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"26/05/2026";"4";"596,00";"201";"27/05/2026";"03/06/2026";"596,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.003.4311.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"11";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"26/05/2026";"4";"416,00";"202";"27/05/2026";"03/06/2026";"416,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.002.4309.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"10";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"26/05/2026";"4";"4.554,00";"203";"27/05/2026";"05/06/2026";"4.554,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.001.4304.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"9";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"26/05/2026";"4";"1.912,00";"204";"27/05/2026";"03/06/2026";"1.912,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.002.4309.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"95";"RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS";"50";"24/02/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"26/05/2026";"4";"2.328,00";"208";"29/05/2026";"05/06/2026";"2.328,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.122.705.2500.0001";"30";"MATERIAL DE CONSUMO";"26";"COMBUSTIVEIS E LUBRIFICANTES PARA VEICULOS AUTOMOTORES";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"83";"22/05/2026";"VIBRA ENERGIA S.A";"34.274.233/0025-71";"16/06/2026";"1";"5.866,00";"252";"19/06/2026";"26/06/2026";"5.852,00";"SIM";"O pagamento foi realizado em 26/06/2026, em vez de 12/07/2026, data do vencimento do boleto, em decorrência de falha operacional ocorrida no processamento da despesa."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.122.705.2500.0001";"37";"LOCACAO DE MAO-DE-OBRA";"4";"LOCACAO DE SERVICOS DE APOIO ADMINISTRATIVO REALIZADOS PELA MGS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"68";"16/04/2026";"MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A";"33.224.254/0001-42";"02/06/2026";"2";"58.049,00";"227";"11/06/2026";"15/06/2026";"47.980,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.122.705.2500.0001";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA";"17";"LOCACAO DE VEICULOS";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"1";"28/01/2026";"CS BRASIL FROTAS S.A.";"27.595.780/0001-16";"08/06/2026";"6";"3.894,00";"232";"15/06/2026";"13/07/2026";"3.894,00";"SIM";"O pagamento foi realizado em 13/07/2026, em vez de 08/07/2026, em decorrência de falha operacional ocorrida no processamento da despesa."
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.122.705.2500.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"4";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"17/06/2026";"5";"416,00";"249";"19/06/2026";"26/06/2026";"416,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.001.4304.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"46";"05/02/2026";"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)";"33.683.111/0001-07";"01/06/2026";"5";"6.012,00";"212";"09/06/2026";"01/07/2026";"5.724,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.001.4304.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"2";"SERVICO DE TECNOLOGIA DA INFORMACAO";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"65";"08/04/2026";"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO)";"33.683.111/0001-07";"02/06/2026";"1";"1.181,00";"213";"09/06/2026";"03/07/2026";"1.124,00";"NAO";""
"2026";"1521";"CONTROLADORIA-GERAL DO ESTADO";"1520001";"04.124.001.4304.0001";"40";"SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA";"3";"SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE";"10";"RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS";"29";"29/01/2026";"COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM";"16.636.540/0001-04";"16/06/2026";"5";"22.827,00";"250";"19/06/2026";"26/06/2026";"22.827,00";"NAO";""
